"TIPO_VIA","NOMBRE_VIA","NUMERO_VIA","DIRECCION","PROVINCIA","MUNICIPIO","FRECUENCIA","id"
"CL"," ATENEA",23," ATENEA 23",41,41091,1,21784
"CL","MACERA",20,"MACERA 20",41,41091,2,21785
"CL","FABIE",10,"FABIE 10",41,41091,1,21786
"CL","DEMOFILO 2 ED.ALESTE",8,"DEMOFILO 2 ED.ALESTE 8",41,41091,1,21787
"PL","ENCINA DEL REY",14,"ENCINA DEL REY 14",41,41091,1,21788
"PL","DEL COLLAO",9,"DEL COLLAO 9",41,41091,1,21789
"CL","GUADALAJARA",138,"GUADALAJARA 138",41,41091,1,21790
"CL","MADROÑO",13,"MADROÑO 13",41,41091,1,21791
"AV","DE LAS CIENCIAS - EDIF PARQUE",10,"DE LAS CIENCIAS - EDIF PARQUE 10",41,41091,1,21792
"CL"," CANDELARIA",36," CANDELARIA 36",41,41091,1,21793
"CL","HACIENDA SAN ANTONIO  C/IBIZA",56,"HACIENDA SAN ANTONIO  C/IBIZA 56",41,41091,1,21794
"CL","PARQUEFLORES 6ª FASE",7,"PARQUEFLORES 6ª FASE 7",41,41091,1,21795
"CL","LUIS ORTIZ MUÑOZ, ZONA 4",133,"LUIS ORTIZ MUÑOZ, ZONA 4 133",41,41091,2,21796
"CL","ESCULTOR SEBASTIAN SANTOS CJ.4",6,"ESCULTOR SEBASTIAN SANTOS CJ.4 6",41,41091,1,21797
"BD","VILLEGAS BLOQUE",58,"VILLEGAS BLOQUE 58",41,41091,2,21798
"PZ","DE LAS DEBLA",5,"DE LAS DEBLA 5",41,41091,1,21799
"CL","DOLORES LEON",19,"DOLORES LEON 19",41,41091,2,21800
"CL","RODRIGO DE TRIANA",24,"RODRIGO DE TRIANA 24",41,41091,4,21801
"CL","VIRGEN DE LA SALETTA",87,"VIRGEN DE LA SALETTA 87",41,41091,2,21802
"BD","NTRA.SRA. LA OLIVA",1,"NTRA.SRA. LA OLIVA 1",41,41091,1,21803
"CL","CRISTO DEL DESAMPARO Y ABANDON",15,"CRISTO DEL DESAMPARO Y ABANDON 15",41,41091,1,21804
"PZ","VIRGEN DE LA ARMAGURA",7,"VIRGEN DE LA ARMAGURA 7",41,41091,1,21805
"CL","LUIS ORTIZ MUNOZ CONJUNTO UNO",,"LUIS ORTIZ MUNOZ CONJUNTO UNO ",41,41091,1,21806
"CL","RONDA DE CAPUCHINO",8,"RONDA DE CAPUCHINO 8",41,41091,1,21807
"CL","CONJ.RESIDENCIAL SAN DIEGO",23,"CONJ.RESIDENCIAL SAN DIEGO 23",41,41091,1,21808
"CL","PARROCO ANTONIO GLEZ ABATO",2,"PARROCO ANTONIO GLEZ ABATO 2",41,41091,1,21809
"CL","PUERTO  DE ENVALIRA",,"PUERTO  DE ENVALIRA ",41,41091,1,21810
"UR","LOS PATIOS C/FUSELAJE",18,"LOS PATIOS C/FUSELAJE 18",41,41091,2,21811
"AV","JOSE MARIA MORENO GALVAN",5,"JOSE MARIA MORENO GALVAN 5",41,41091,2,21812
"CL","ESCULTOR SEBASTIAN SANTOS CJ.4",,"ESCULTOR SEBASTIAN SANTOS CJ.4 ",41,41091,2,21813
"CL","SAN VICENTE DE PAUL  CASA  E",10,"SAN VICENTE DE PAUL  CASA  E 10",41,41091,1,21814
"CL","GRECO",3,"GRECO 3",41,41091,2,21815
"BD","JUAN XXIII, LETRA J",454,"JUAN XXIII, LETRA J 454",41,41091,1,21816
"CL","HIGERA",18,"HIGERA 18",41,41091,3,21817
"CL","CAMILO JOSE CELA MANZ I BL 6",0,"CAMILO JOSE CELA MANZ I BL 6 0",41,41091,1,21818
"PZ","OBRADORIO",4,"OBRADORIO 4",41,41091,1,21819
"CL","BDA. JUAN XXLLL",448,"BDA. JUAN XXLLL 448",41,41091,1,21820
"CL","PADRE JOSE SEBASTIAN BANDARAN   6",,"PADRE JOSE SEBASTIAN BANDARAN   6 ",41,41091,1,21821
"CL","TINTES",13,"TINTES 13",41,41091,1,21822
"UR","PAZ-GIRALDA SUR",10,"PAZ-GIRALDA SUR 10",41,41091,1,21823
"CL","BARRUA",1,"BARRUA 1",41,41091,1,21824
"CL","LUIS ORTIZ MUºOZ,BQ.",221,"LUIS ORTIZ MUºOZ,BQ. 221",41,41091,3,21825
"AV","RAMON Y CAJAL, BQ JARDIN",9,"RAMON Y CAJAL, BQ JARDIN 9",41,41091,1,21826
"BD","NUESTRA SEÑORA DE LA OLIVA - BQ. GETSEMANI",1,"NUESTRA SEÑORA DE LA OLIVA - BQ. GETSEMANI 1",41,41091,1,21827
"CL","SANTA  MARIA DE ORDAZ",14,"SANTA  MARIA DE ORDAZ 14",41,41091,1,21828
"CL","SANTA MARIA  LA BLANCA",21,"SANTA MARIA  LA BLANCA 21",41,41091,1,21829
"CT","SEVILLA-CADIZ",37,"SEVILLA-CADIZ 37",41,41091,2,21830
"CL","SOR GREGORIA DE SANTA TERESA",8,"SOR GREGORIA DE SANTA TERESA 8",41,41091,4,21831
"CL","JOSE MUÑ OZ SAN ROMAN",1,"JOSE MUÑ OZ SAN ROMAN 1",41,41091,1,21832
"CL","MILANO ROJO",15,"MILANO ROJO 15",41,41091,2,21833
"AV","DOºA FRANCISQUITA",30,"DOºA FRANCISQUITA 30",41,41091,1,21834
"CL","DESCALZAS",3,"DESCALZAS 3",41,41091,1,21835
"CL","28 DE FEBRERO (BAR.HUERTAS)",11,"28 DE FEBRERO (BAR.HUERTAS) 11",41,41091,3,21836
"PZ"," DE SELLA",1," DE SELLA 1",41,41091,1,21837
"CL","CARMEN MARTINEZ SANCHO EDIF. J",5,"CARMEN MARTINEZ SANCHO EDIF. J 5",41,41091,1,21838
"CR","SAUCEJO ESTEPA",22,"SAUCEJO ESTEPA 22",41,41091,1,21839
"CL","RAFAEL DE LEON",,"RAFAEL DE LEON ",41,41091,1,21840
"BD","LOS PRINCIPES  P. 7",9,"LOS PRINCIPES  P. 7 9",41,41091,1,21841
"RD","ODISEA",71,"ODISEA 71",41,41091,1,21842
"RD","ODISEA",270,"ODISEA 270",41,41091,1,21843
"CL","ALVARO  DE LUNA",5,"ALVARO  DE LUNA 5",41,41091,1,21844
"RL","SANTO ANGEL DE LA GUARDA",7,"SANTO ANGEL DE LA GUARDA 7",41,41091,1,21845
"AV","LA PAZ  BQ SAN CRISTOBAL",2,"LA PAZ  BQ SAN CRISTOBAL 2",41,41091,1,21846
"CL","ARZOBISPO SALCEDO",48,"ARZOBISPO SALCEDO 48",41,41091,1,21847
"BD","JUAN XXIII",837,"JUAN XXIII 837",41,41091,1,21848
"AV","PALMERAS (LAS)",1,"PALMERAS (LAS) 1",41,41091,1,21849
"CL","GALERA",16,"GALERA 16",41,41091,3,21850
"CL","PADRE JOSE SEBASTIAN BANDARAN,6",152,"PADRE JOSE SEBASTIAN BANDARAN,6 152",41,41091,1,21851
"CL","ARCANGEL S.MIGUEL",10,"ARCANGEL S.MIGUEL 10",41,41091,1,21852
"CL","MAR JONICO",19,"MAR JONICO 19",41,41091,1,21853
"CL","ALVAR NEGRO",52,"ALVAR NEGRO 52",41,41091,1,21854
"BD","NTRA.SRA. DE LA OLIVA",,"NTRA.SRA. DE LA OLIVA ",41,41091,1,21855
"CL","CALATRAVA",,"CALATRAVA ",41,41091,1,21856
"RL","SANTA JUSTA",4,"SANTA JUSTA 4",41,41091,1,21857
"CM","REINA (DE LA)",114,"REINA (DE LA) 114",41,41091,1,21858
"CL","KENTIA",114,"KENTIA 114",41,41091,1,21859
"CL"," LUIS ORTIZ MUNOZ",18," LUIS ORTIZ MUNOZ 18",41,41091,2,21860
"CL","AMADOR DE LOS RIOS,  CASA 13",20,"AMADOR DE LOS RIOS,  CASA 13 20",41,41091,1,21861
"CL","MANZANILLA (EDIF.ROCIO SUR II)",6,"MANZANILLA (EDIF.ROCIO SUR II) 6",41,41091,1,21862
"BD","JUAN XXIII",616,"JUAN XXIII 616",41,41091,1,21863
"BD","EL VACIE",1,"EL VACIE 1",41,41091,2,21864
"CL","VEREDA POCO ACEITE",31,"VEREDA POCO ACEITE 31",41,41091,1,21865
"AV","ALTAMIRA (DE) URB. LOS MINARETES",25,"ALTAMIRA (DE) URB. LOS MINARETES 25",41,41091,1,21866
"RD","DE LA OLIVA ED. GIRALDA",10,"DE LA OLIVA ED. GIRALDA 10",41,41091,1,21867
"CL","THARSIS- EDIFICIO CONSUL",15,"THARSIS- EDIFICIO CONSUL 15",41,41091,1,21868
"CL","ARROYO - PROLONGACION JARDIN DE SANTA JUSTA",9,"ARROYO - PROLONGACION JARDIN DE SANTA JUSTA 9",41,41091,1,21869
"ZZ","LAS DALIAS",10,"LAS DALIAS 10",41,41091,1,21870
"ZZ","P.CAZORLA MAN.2",0,"P.CAZORLA MAN.2 0",41,41091,1,21871
"CL","URUBAMBA",,"URUBAMBA ",41,41091,2,21872
"BD","LOS PRICIPES PARC",7,"LOS PRICIPES PARC 7",41,41091,2,21873
"CL","OBRADOIRO (DEL)",14,"OBRADOIRO (DEL) 14",41,41091,1,21874
"CL","UNIDAD",55,"UNIDAD 55",41,41091,2,21875
"CL"," EDUARDO DATO",23," EDUARDO DATO 23",41,41091,1,21876
"CL","DON FADRQIEU",57,"DON FADRQIEU 57",41,41091,1,21877
"AV","DE LA INDUSTRIA ( POLG. PICA)",11,"DE LA INDUSTRIA ( POLG. PICA) 11",41,41091,1,21878
"ZZ","N.R MACARENA TRES HUERTAS BL.11",41009,"N.R MACARENA TRES HUERTAS BL.11 41009",41,41091,1,21879
"BD","NUESTRA SEÑORA DE LA OLIVA(N. EUROPA",3,"NUESTRA SEÑORA DE LA OLIVA(N. EUROPA 3",41,41091,1,21880
"CL","HUERTA TRES CANCELAS 38 BJ C",0,"HUERTA TRES CANCELAS 38 BJ C 0",41,41091,1,21881
"CL","VILLEGA-MARMOLEJO",9,"VILLEGA-MARMOLEJO 9",41,41091,1,21882
"CL","MANUEL MATEO",66,"MANUEL MATEO 66",41,41091,1,21883
"CL","POETA MNEL.BTEZ CARRASCO",4,"POETA MNEL.BTEZ CARRASCO 4",41,41091,2,21884
"CL","LUIS ORTIZ MUÑOZ CONJUNTO 6",217,"LUIS ORTIZ MUÑOZ CONJUNTO 6 217",41,41091,2,21885
"CL","HUERTA DEL HIERRO MANZ. 2",3,"HUERTA DEL HIERRO MANZ. 2 3",41,41091,2,21886
"CL","GONZALO NUÑEZ DE SEPULVADA",2,"GONZALO NUÑEZ DE SEPULVADA 2",41,41091,1,21887
"CL","SEÑOR DE LA SENTENCIA",9,"SEÑOR DE LA SENTENCIA 9",41,41091,1,21888
"CL","MARIANO BENLLIURE",94,"MARIANO BENLLIURE 94",41,41091,1,21889
"CL","CTA CARMONA",130,"CTA CARMONA 130",41,41091,1,21890
"CL","MARIANILLO,EDF. HABANA",4,"MARIANILLO,EDF. HABANA 4",41,41091,1,21891
"CL","INCAS (RES.STA.CLARA II FASE)",7,"INCAS (RES.STA.CLARA II FASE) 7",41,41091,1,21892
"BD","LOS PRINCIPES,PARC.IV",,"LOS PRINCIPES,PARC.IV ",41,41091,1,21893
"CL","FEDRIANI",22,"FEDRIANI 22",41,41091,2,21894
"CT","NACIONAL IV MADRID-CADIZ",185,"NACIONAL IV MADRID-CADIZ 185",41,41091,1,21895
"CL","VERDAD, S.JOSE PALMETE",48,"VERDAD, S.JOSE PALMETE 48",41,41091,4,21896
"CL","MANUEL FAL CONDE,CONJ 5",369,"MANUEL FAL CONDE,CONJ 5 369",41,41091,1,21897
"AV","RAMON Y CAJAL ED PROA",9,"RAMON Y CAJAL ED PROA 9",41,41091,2,21898
"CL","ROBERTO OSBORNE",4,"ROBERTO OSBORNE 4",41,41091,1,21899
"CL","NTRA. SRA. DE LOS DOLORES",28,"NTRA. SRA. DE LOS DOLORES 28",41,41091,1,21900
"CL","CALIPSO (RES. ODISEA)",7,"CALIPSO (RES. ODISEA) 7",41,41091,1,21901
"BD","LA OLIVA - ED SIDEROMINERO",0,"LA OLIVA - ED SIDEROMINERO 0",41,41091,1,21902
"CL","TENIENTE GENERAL.CHAMORRO MARTINEZ",20,"TENIENTE GENERAL.CHAMORRO MARTINEZ 20",41,41091,1,21903
"CL","AGUAS",14,"AGUAS 14",41,41091,1,21904
"GL"," DE FERNANDO PARIAS MERRY",1," DE FERNANDO PARIAS MERRY 1",41,41091,1,21905
"AV","RAMON Y CAJAL, EDIF CAPITOL",43,"RAMON Y CAJAL, EDIF CAPITOL 43",41,41091,1,21906
"PZ","DR.GONZALEZ GRAMAGE",7,"DR.GONZALEZ GRAMAGE 7",41,41091,3,21907
"CL","PARROCO GONZALEZ ABATO",6,"PARROCO GONZALEZ ABATO 6",41,41091,2,21908
"CL","PENIBETICA EDIFICIO GUADAIRA",29,"PENIBETICA EDIFICIO GUADAIRA 29",41,41091,1,21909
"PZ","MARI PITA",6,"MARI PITA 6",41,41091,1,21910
"CL","L.ORTIZ MUÑOZ Z.2",118,"L.ORTIZ MUÑOZ Z.2 118",41,41091,2,21911
"CL","AZORIN",151,"AZORIN 151",41,41091,1,21912
"CL","ANTONIO CABRAL BEJARANO",34,"ANTONIO CABRAL BEJARANO 34",41,41091,1,21913
"CL","ARGOTE DE MOLINA",16,"ARGOTE DE MOLINA 16",41,41091,1,21914
"CL","GLORIETA ELIOPOLIS",1,"GLORIETA ELIOPOLIS 1",41,41091,1,21915
"PZ","VICENTE ALEXANDER",21,"VICENTE ALEXANDER 21",41,41091,1,21916
"PZ","CUEVA DE MENGA",1,"CUEVA DE MENGA 1",41,41091,1,21917
"AV","MIRAFLORES.-PORTAL 1",70,"MIRAFLORES.-PORTAL 1 70",41,41091,1,21918
"CL","CIUDAD DE BURJASOT",2,"CIUDAD DE BURJASOT 2",41,41091,2,21919
"CL","SALTO DE ALVARADO_RDF. ALGARVE",2,"SALTO DE ALVARADO_RDF. ALGARVE 2",41,41091,1,21920
"CL","LIBERTAD",33,"LIBERTAD 33",41,41091,3,21921
"CL","AMOR-URBANIZACION SANTA AURELIA",6,"AMOR-URBANIZACION SANTA AURELIA 6",41,41091,1,21922
"AV","DE LA PALMERA,ED.REINA VICTORIA",0,"DE LA PALMERA,ED.REINA VICTORIA 0",41,41091,2,21923
"CL","ALFONSO XII, 28-A. 3º E",,"ALFONSO XII, 28-A. 3º E ",41,41091,1,21924
"CL","CONDE NEGRO",,"CONDE NEGRO ",41,41091,3,21925
"BD","LAS DALIAS CASA 9",4,"LAS DALIAS CASA 9 4",41,41091,1,21926
"AV","DE LOS CONQUISTADORES",26,"DE LOS CONQUISTADORES 26",41,41091,2,21927
"BD","Nª Sª DE LA OLIVA",117,"Nª Sª DE LA OLIVA 117",41,41091,1,21928
"UR","PARQUE FLORES 6ª FASE",1,"PARQUE FLORES 6ª FASE 1",41,41091,3,21929
"CL","VIRGEN TORRES",4,"VIRGEN TORRES 4",41,41091,1,21930
"CL","VIRGEN DE LAS LAGRINMAS",13,"VIRGEN DE LAS LAGRINMAS 13",41,41091,1,21931
"CL","MELENDEZ VALDEZ",2,"MELENDEZ VALDEZ 2",41,41091,3,21932
"CL","CUEVA DE LA PILETA",9,"CUEVA DE LA PILETA 9",41,41091,1,21933
"CL","MANUEL FAL CONDE CJ 18",416,"MANUEL FAL CONDE CJ 18 416",41,41091,2,21934
"CL","ANDALUCIA",30,"ANDALUCIA 30",41,41091,2,21935
"AV","LUIS URUÑUELA",8,"LUIS URUÑUELA 8",41,41091,1,21936
"CL","STºDOMINGO DE LA CALZADA",14,"STºDOMINGO DE LA CALZADA 14",41,41091,2,21937
"CL","MAR DE ALBORAN. MANZANA 1",3,"MAR DE ALBORAN. MANZANA 1 3",41,41091,1,21938
"CL","HESPERIDES -BLQ. 3",3,"HESPERIDES -BLQ. 3 3",41,41091,1,21939
"CL","FARMACEUTICO  MURILLO HERRERA",6,"FARMACEUTICO  MURILLO HERRERA 6",41,41091,1,21940
"CL","THARSIS.",12,"THARSIS. 12",41,41091,1,21941
"CL","LUIS MONTOTO",133,"LUIS MONTOTO 133",41,41091,4,21942
"CL","CLEMENTE HIDALGO",42,"CLEMENTE HIDALGO 42",41,41091,1,21943
"CL","ARANCENA",7,"ARANCENA 7",41,41091,1,21944
"CL","DOºA MARIA CORONEL",42,"DOºA MARIA CORONEL 42",41,41091,1,21945
"CL","DIEGO PUERTA",2,"DIEGO PUERTA 2",41,41091,1,21946
"CL","ESPERIDES",22,"ESPERIDES 22",41,41091,1,21947
"CL","GUAYAS J. DE LA PALMERA",4,"GUAYAS J. DE LA PALMERA 4",41,41091,2,21948
"CL","EL VACIE. CALLE A",1,"EL VACIE. CALLE A 1",41,41091,1,21949
"CT","CARMONA S/N.-EDIFICIO METROPOLIS.-PORTAL 5",,"CARMONA S/N.-EDIFICIO METROPOLIS.-PORTAL 5 ",41,41091,1,21950
"CL","VACIE",,"VACIE ",41,41091,1,21951
"CL","MARQUEZ LUCA DE TENA",18,"MARQUEZ LUCA DE TENA 18",41,41091,1,21952
"CL","N. R.LOS AZAHARES ANGOSTILLA",0,"N. R.LOS AZAHARES ANGOSTILLA 0",41,41091,1,21953
"CL","ABOGADO RAFDAEL MEDINA CASA",3,"ABOGADO RAFDAEL MEDINA CASA 3",41,41091,1,21954
"CL","AJIMEZ",14,"AJIMEZ 14",41,41091,1,21955
"RD","NUESTRA SEÑORA DE LA OLIVA",174,"NUESTRA SEÑORA DE LA OLIVA 174",41,41091,1,21956
"CL","PAGES DE CORRO",147,"PAGES DE CORRO 147",41,41091,1,21957
"CL","CARLOS REYLERS",23,"CARLOS REYLERS 23",41,41091,2,21958
"UR","CIUDAD VERDE  2 FASE",264,"CIUDAD VERDE  2 FASE 264",41,41091,1,21959
"CL","BALIZA",3,"BALIZA 3",41,41091,2,21960
"AV","DE LA AERONAUTICA",3,"DE LA AERONAUTICA 3",41,41091,1,21961
"CL","RODA ANDALUCIA",13,"RODA ANDALUCIA 13",41,41091,1,21962
"CL","ALAMO",13,"ALAMO 13",41,41091,1,21963
"CL","RONQUILLO",31,"RONQUILLO 31",41,41091,4,21964
"PZ","ARGEL  RIPOLL PASTOR",6,"ARGEL  RIPOLL PASTOR 6",41,41091,1,21965
"CL","RAMON DE  CARRANZA",18,"RAMON DE  CARRANZA 18",41,41091,1,21966
"CL","RONDA DE LA OLIVA",163,"RONDA DE LA OLIVA 163",41,41091,1,21967
"RD","SEGUNDA NUESTRA SEÑORA DE LA OLIVA",,"SEGUNDA NUESTRA SEÑORA DE LA OLIVA ",41,41091,1,21968
"CL","DOCTOR FLEMING",9,"DOCTOR FLEMING 9",41,41091,2,21969
"CL","ARQUITESTO JOSE GALNAREZ",5,"ARQUITESTO JOSE GALNAREZ 5",41,41091,1,21970
"CL"," GUARDIOLA",1," GUARDIOLA 1",41,41091,2,21971
"CL","CARLOS MARX  AMATE",1,"CARLOS MARX  AMATE 1",41,41091,1,21972
"CL","MANUEL FALCONDE",85,"MANUEL FALCONDE 85",41,41091,1,21973
"CL","BALTASAR DE ALCAZAR..EDF.CACILLER",2,"BALTASAR DE ALCAZAR..EDF.CACILLER 2",41,41091,1,21974
"AV","CARLOS MARX  EDIF CANTABRICO",16,"CARLOS MARX  EDIF CANTABRICO 16",41,41091,1,21975
"RL","LOS PRINCIPES.-PARCELA  7  BLOQUE",7,"LOS PRINCIPES.-PARCELA  7  BLOQUE 7",41,41091,1,21976
"CL","ACAMO",33,"ACAMO 33",41,41091,1,21977
"CL","HUERTA DEL HIERRO MANZA 2 CASA",3,"HUERTA DEL HIERRO MANZA 2 CASA 3",41,41091,2,21978
"AV","CONCEJAL ALBERTO JIMENEZ BECERRIL",19,"CONCEJAL ALBERTO JIMENEZ BECERRIL 19",41,41091,3,21979
"AV","ROBERTO OSBORNE",5,"ROBERTO OSBORNE 5",41,41091,1,21980
"RD","NUESTRA SEÑORA DE LA OLIVA",168,"NUESTRA SEÑORA DE LA OLIVA 168",41,41091,2,21981
"CL","SAN VICENTE DE PAUL",104,"SAN VICENTE DE PAUL 104",41,41091,1,21982
"UR","HABITAT 71 (CONJUNTO RESIDENCIAL)",3,"HABITAT 71 (CONJUNTO RESIDENCIAL) 3",41,41091,1,21983
"CL","RELAMPAGUITO",22,"RELAMPAGUITO 22",41,41091,1,21984
"CL","TARRAGONA BDA VIRGEN DE LOS REYES",19,"TARRAGONA BDA VIRGEN DE LOS REYES 19",41,41091,1,21985
"AV","AGRONAUTICA ED RONDA",1,"AGRONAUTICA ED RONDA 1",41,41091,1,21986
"CL","LOS CLAVELES 1",31,"LOS CLAVELES 1 31",41,41091,2,21987
"CL","TORRE ARCA",38,"TORRE ARCA 38",41,41091,1,21988
"CL","EL VACIE.- CALLE A",4,"EL VACIE.- CALLE A 4",41,41091,1,21989
"UR","NUCLEO SAN PAGES - BLQ. 25",25,"NUCLEO SAN PAGES - BLQ. 25 25",41,41091,2,21990
"CL","BALTASAR DE ALCAZAR",15,"BALTASAR DE ALCAZAR 15",41,41091,1,21991
"AV","AERONAUTICA ED RONDA",1,"AERONAUTICA ED RONDA 1",41,41091,1,21992
"RL","VIRGEN DE GRACIA",10,"VIRGEN DE GRACIA 10",41,41091,2,21993
"CL","LEON X",1,"LEON X 1",41,41091,1,21994
"CL","TORO (VALDEZORRAS)",,"TORO (VALDEZORRAS) ",41,41091,1,21995
"CL","MELCHOR DEL ALCAZAR",7,"MELCHOR DEL ALCAZAR 7",41,41091,1,21996
"CL","CIPRIANO VALERA",24,"CIPRIANO VALERA 24",41,41091,1,21997
"CL","ALCALDE MANUEL DEL VALLE",35,"ALCALDE MANUEL DEL VALLE 35",41,41091,1,21998
"AV","RONDA DEL TAMARGUILLO",21,"RONDA DEL TAMARGUILLO 21",41,41091,3,21999
"CL","CASTILLA",32,"CASTILLA 32",41,41091,2,22000
"CL","A.MANUEL DEL VALLE",63,"A.MANUEL DEL VALLE 63",41,41091,1,22001
"AV","AERONAUTICA (DE LA), EDF RONDA",4,"AERONAUTICA (DE LA), EDF RONDA 4",41,41091,1,22002
"CL","DE LAS CIENCIAS",,"DE LAS CIENCIAS ",41,41091,3,22003
"PZ","SAN MARCOS",13,"SAN MARCOS 13",41,41091,5,22004
"CL","NIºO DE LA PALMA",6,"NIºO DE LA PALMA 6",41,41091,1,22005
"CL","TEODOSIO",22,"TEODOSIO 22",41,41091,1,22006
"AV","ALCALDE MANUEL VALLE",33,"ALCALDE MANUEL VALLE 33",41,41091,1,22007
"CC","EDIFICIO ARBOLEDA",8,"EDIFICIO ARBOLEDA 8",41,41091,1,22008
"BD"," SAN DIEGO",43," SAN DIEGO 43",41,41091,1,22009
"CC","RCIAL. VIRGEN DE GRACIA",2,"RCIAL. VIRGEN DE GRACIA 2",41,41091,1,22010
"CL","JOSE GALNARES",3,"JOSE GALNARES 3",41,41091,1,22011
"CL","TORREMIJIAS",54,"TORREMIJIAS 54",41,41091,1,22012
"CL","PACHECON Y NUÑEZ DEL PRADO",11,"PACHECON Y NUÑEZ DEL PRADO 11",41,41091,1,22013
"AV","DE LAS CIENCIAS_20",3,"DE LAS CIENCIAS_20 3",41,41091,1,22014
"BD","NTRA. SRA. DE LA OLIVA",13,"NTRA. SRA. DE LA OLIVA 13",41,41091,1,22015
"PZ","ACOGIDA S/N",0,"ACOGIDA S/N 0",41,41091,1,22016
"CL","JUVENTUDES MUSICALEES",5,"JUVENTUDES MUSICALEES 5",41,41091,1,22017
"CL","CASTILLO  BAÑOS DE LA ENCINA",12,"CASTILLO  BAÑOS DE LA ENCINA 12",41,41091,1,22018
"BD","JUAN XXIII, LETRA E",617,"JUAN XXIII, LETRA E 617",41,41091,1,22019
"AV","MEDICOS SIN FRONTERAS ,32",4,"MEDICOS SIN FRONTERAS ,32 4",41,41091,1,22020
"CL","FRANCISCO DE ALFARO",12,"FRANCISCO DE ALFARO 12",41,41091,1,22021
"CL","LUIS ORTIZ MUÑOZ 8",222,"LUIS ORTIZ MUÑOZ 8 222",41,41091,1,22022
"CL","ARQUITECTO JOSE GARNAREZ",7,"ARQUITECTO JOSE GARNAREZ 7",41,41091,2,22023
"CL","MANUEL VELASCO PANDP",7,"MANUEL VELASCO PANDP 7",41,41091,1,22024
"PZ","GALEOTES (DE LOS)",39,"GALEOTES (DE LOS) 39",41,41091,1,22025
"CL","ALEJANDRO COLLANTES",61,"ALEJANDRO COLLANTES 61",41,41091,1,22026
"CL","DRES.LASSO SIMARRO",3,"DRES.LASSO SIMARRO 3",41,41091,1,22027
"CL","VARGAS CAMPOS",5,"VARGAS CAMPOS 5",41,41091,7,22028
"CL","POETA MANUEL BENITEZ",1,"POETA MANUEL BENITEZ 1",41,41091,2,22029
"CL","DOCTORA VIEIRA",4,"DOCTORA VIEIRA 4",41,41091,1,22030
"CL","CASTAÑO - MANZANA B1",16,"CASTAÑO - MANZANA B1 16",41,41091,1,22031
"CL","V. CANDELARIA",22,"V. CANDELARIA 22",41,41091,1,22032
"BD"," NUESTRA  SEºORA DEL AMPARO",5," NUESTRA  SEºORA DEL AMPARO 5",41,41091,1,22033
"PQ","FLORES 6ª FASE",2,"FLORES 6ª FASE 2",41,41091,3,22034
"AV","GONZALO BILBAO",27,"GONZALO BILBAO 27",41,41091,1,22035
"CL","TORCUARTO PEREZ",10,"TORCUARTO PEREZ 10",41,41091,1,22036
"CL","HABITAT 71 CASA 1",0,"HABITAT 71 CASA 1 0",41,41091,3,22037
"CL","LUIS ORTIZ MUÑOZ (CONJ. 12)",282,"LUIS ORTIZ MUÑOZ (CONJ. 12) 282",41,41091,1,22038
"BD","NTRA SRA DE LA OLIVA",55,"NTRA SRA DE LA OLIVA 55",41,41091,1,22039
"PZ","SIERRA DE GATA",19,"SIERRA DE GATA 19",41,41091,1,22040
"UR","CIUDAD VERDE (2ª FASE)",260,"CIUDAD VERDE (2ª FASE) 260",41,41091,1,22041
"BD","JUAN XXIII 1ºFASE",55,"JUAN XXIII 1ºFASE 55",41,41091,1,22042
"AV","RAMON CARANDE R-1 EDIF CROSS PIROTECNIA",1,"RAMON CARANDE R-1 EDIF CROSS PIROTECNIA 1",41,41091,1,22043
"CT","CARMONA",138,"CARMONA 138",41,41091,1,22044
"CL","PAPACHINA",5,"PAPACHINA 5",41,41091,1,22045
"CL","RICARDO PANDO",82,"RICARDO PANDO 82",41,41091,1,22046
"CL","DRA. VIERA FUENTES",2,"DRA. VIERA FUENTES 2",41,41091,1,22047
"CL"," CEAN BERMUDEZ",1," CEAN BERMUDEZ 1",41,41091,1,22048
"BD","JUAN XXIII FASE 3 LETRA J",694,"JUAN XXIII FASE 3 LETRA J 694",41,41091,2,22049
"CL","PEDRO VALLINA - EDF. PADRE ISLA",7,"PEDRO VALLINA - EDF. PADRE ISLA 7",41,41091,1,22050
"CL","BETIS",5,"BETIS 5",41,41091,1,22051
"CL","VVA EMPL.DIPUTACION MIRAFLORES S/N",0,"VVA EMPL.DIPUTACION MIRAFLORES S/N 0",41,41091,1,22052
"CL","MUROS DE LOS NAVARROS",32,"MUROS DE LOS NAVARROS 32",41,41091,1,22053
"PZ","DEL COLLADO",14,"DEL COLLADO 14",41,41091,1,22054
"CL","LUIS ORTIZ MUÑOZ,",1,"LUIS ORTIZ MUÑOZ, 1",41,41091,1,22055
"AV"," ALEMANIA,",6," ALEMANIA, 6",41,41091,1,22056
"CL","TORREPALMA",,"TORREPALMA ",41,41091,2,22057
"BD","JUAN XXIII 3º FASE",642,"JUAN XXIII 3º FASE 642",41,41091,1,22058
"CL","LIRIO",21,"LIRIO 21",41,41091,3,22059
"CL","FEDRA.N.RL.MACARENA 5",3,"FEDRA.N.RL.MACARENA 5 3",41,41091,1,22060
"CL","ARQ.JOSE GALNARE CONJ",7,"ARQ.JOSE GALNARE CONJ 7",41,41091,3,22061
